location,date,total_cases,total_deaths,death_infected_rate
"United Kingdom",2021-08-05,5982581,156999,2.62427
"United Kingdom",2021-08-06,6014023,157097,2.61218
"United Kingdom",2021-08-07,6042252,157203,2.60173
"United Kingdom",2021-08-08,6069362,157287,2.59149
"United Kingdom",2021-08-09,6094243,157371,2.58229
"United Kingdom",2021-08-10,6117540,157456,2.57385
"United Kingdom",2021-08-11,6146800,157545,2.56304
"United Kingdom",2021-08-12,6179506,157651,2.55119
"United Kingdom",2021-08-13,6211868,157749,2.53948
"United Kingdom",2021-08-14,6241011,157853,2.52929
"United Kingdom",2021-08-15,6267437,157944,2.52007
"United Kingdom",2021-08-16,6295613,158033,2.51021
"United Kingdom",2021-08-17,6322241,158135,2.50125
"United Kingdom",2021-08-18,6355887,158246,2.48975
"United Kingdom",2021-08-19,6392160,158361,2.47743
"United Kingdom",2021-08-20,6429147,158488,2.46515
"United Kingdom",2021-08-21,6460930,158606,2.45485
"United Kingdom",2021-08-22,6492906,158735,2.44475
"United Kingdom",2021-08-23,6524581,158855,2.43472
"United Kingdom",2021-08-24,6555200,158973,2.42514
"United Kingdom",2021-08-25,6590747,159081,2.41370
"United Kingdom",2021-08-26,6628709,159206,2.40176
"United Kingdom",2021-08-27,6666399,159345,2.39027
"United Kingdom",2021-08-28,6698486,159479,2.38082
"United Kingdom",2021-08-29,6731423,159618,2.37124
"United Kingdom",2021-08-30,6757650,159727,2.36365
"United Kingdom",2021-08-31,6789581,159855,2.35442
"United Kingdom",2021-09-01,6825074,159980,2.34400
"United Kingdom",2021-09-02,6862904,160117,2.33308
"United Kingdom",2021-09-03,6904969,160269,2.32107
"United Kingdom",2021-09-04,6941611,160415,2.31092
"United Kingdom",2021-09-05,6978126,160579,2.30118
"United Kingdom",2021-09-06,7018927,160736,2.29004
"United Kingdom",2021-09-07,7056106,160902,2.28032
"United Kingdom",2021-09-08,7094592,161045,2.26997
"United Kingdom",2021-09-09,7132072,161225,2.26056
"United Kingdom",2021-09-10,7168806,161375,2.25107
"United Kingdom",2021-09-11,7197662,161519,2.24405
"United Kingdom",2021-09-12,7226276,161660,2.23711
"United Kingdom",2021-09-13,7256559,161778,2.22940
"United Kingdom",2021-09-14,7282810,161948,2.22370
"United Kingdom",2021-09-15,7312683,162117,2.21693
"United Kingdom",2021-09-16,7339009,162279,2.21118
"United Kingdom",2021-09-17,7371301,162463,2.20399
"United Kingdom",2021-09-18,7400739,162600,2.19708
"United Kingdom",2021-09-19,7429746,162736,2.19033
"United Kingdom",2021-09-20,7465448,162895,2.18199
"United Kingdom",2021-09-21,7496543,163034,2.17479
"United Kingdom",2021-09-22,7530103,163193,2.16721
"United Kingdom",2021-09-23,7565867,163342,2.15893
"United Kingdom",2021-09-24,7601487,163483,2.15067
"United Kingdom",2021-09-25,7631233,163611,2.14397
"United Kingdom",2021-09-26,7664230,163722,2.13618
"United Kingdom",2021-09-27,7701715,163849,2.12744
"United Kingdom",2021-09-28,7736235,163969,2.11949
"United Kingdom",2021-09-29,7771294,164111,2.11176
"United Kingdom",2021-09-30,7807036,164240,2.10374
"United Kingdom",2021-10-01,7841625,164379,2.09624
"United Kingdom",2021-10-02,7871014,164497,2.08991
"United Kingdom",2021-10-03,7900680,164604,2.08342
"United Kingdom",2021-10-04,7934936,164717,2.07585
"United Kingdom",2021-10-05,7967985,164852,2.06893
"United Kingdom",2021-10-06,8006660,164966,2.06036
"United Kingdom",2021-10-07,8046390,165099,2.05184
"United Kingdom",2021-10-08,8081300,165221,2.04449
"United Kingdom",2021-10-09,8120713,165341,2.03604
"United Kingdom",2021-10-10,8154306,165456,2.02906
"United Kingdom",2021-10-11,8193769,165594,2.02097
"United Kingdom",2021-10-12,8231437,165730,2.01338
"United Kingdom",2021-10-13,8272883,165867,2.00495
"United Kingdom",2021-10-14,8317439,166028,1.99614
"United Kingdom",2021-10-15,8361651,166168,1.98726
"United Kingdom",2021-10-16,8404469,166320,1.97895
"United Kingdom",2021-10-17,8449165,166461,1.97015
"United Kingdom",2021-10-18,8497868,166600,1.96049
"United Kingdom",2021-10-19,8541192,166743,1.95222
"United Kingdom",2021-10-20,8589737,166897,1.94298
"United Kingdom",2021-10-21,8641221,167062,1.93331
"United Kingdom",2021-10-22,8689949,167213,1.92421
"United Kingdom",2021-10-23,8734934,167385,1.91627
"United Kingdom",2021-10-24,8773674,167552,1.90971
"United Kingdom",2021-10-25,8809774,167701,1.90358
"United Kingdom",2021-10-26,8853227,167879,1.89625
"United Kingdom",2021-10-27,8897149,168056,1.88887
"United Kingdom",2021-10-28,8936155,168255,1.88286
"United Kingdom",2021-10-29,8979236,168440,1.87588
"United Kingdom",2021-10-30,9019962,168604,1.86923
"United Kingdom",2021-10-31,9057629,168800,1.86362
"United Kingdom",2021-11-01,9097311,168992,1.85760
"United Kingdom",2021-11-02,9130857,169157,1.85259
"United Kingdom",2021-11-03,9171660,169341,1.84635
"United Kingdom",2021-11-04,9208219,169510,1.84086
"United Kingdom",2021-11-05,9241916,169676,1.83594
"United Kingdom",2021-11-06,9272066,169847,1.83181
"United Kingdom",2021-11-07,9301909,170008,1.82767
"United Kingdom",2021-11-08,9333891,170169,1.82313
"United Kingdom",2021-11-09,9366676,170326,1.81843
"United Kingdom",2021-11-10,9406001,170496,1.81263
"United Kingdom",2021-11-11,9448402,170654,1.80617
"United Kingdom",2021-11-12,9487302,170800,1.80030
"United Kingdom",2021-11-13,9524971,170952,1.79478
"United Kingdom",2021-11-14,9561099,171085,1.78939
"United Kingdom",2021-11-15,9600369,171256,1.78385
"United Kingdom",2021-11-16,9637190,171422,1.77876
"United Kingdom",2021-11-17,9675058,171549,1.77311
"United Kingdom",2021-11-18,9721916,171680,1.76591
"United Kingdom",2021-11-19,9766153,171822,1.75936
"United Kingdom",2021-11-20,9806034,171965,1.75367
"United Kingdom",2021-11-21,9845492,172086,1.74787
"United Kingdom",2021-11-22,9889926,172217,1.74134
"United Kingdom",2021-11-23,9932408,172367,1.73540
"United Kingdom",2021-11-24,9974843,172491,1.72926
"United Kingdom",2021-11-25,10021497,172632,1.72262
"United Kingdom",2021-11-26,10070841,172764,1.71549
"United Kingdom",2021-11-27,10110408,172888,1.71000
"United Kingdom",2021-11-28,10146915,173032,1.70527
"United Kingdom",2021-11-29,10189059,173176,1.69963
"United Kingdom",2021-11-30,10228772,173298,1.69422
"United Kingdom",2021-12-01,10276007,173436,1.68778
"United Kingdom",2021-12-02,10329074,173559,1.68030
"United Kingdom",2021-12-03,10379647,173706,1.67353
"United Kingdom",2021-12-04,10421104,173869,1.66843
"United Kingdom",2021-12-05,10464389,173986,1.66265
"United Kingdom",2021-12-06,10515239,174129,1.65597
"United Kingdom",2021-12-07,10560341,174261,1.65015
"United Kingdom",2021-12-08,10610958,174394,1.64353
"United Kingdom",2021-12-09,10660981,174526,1.63705
"United Kingdom",2021-12-10,10719165,174647,1.62930
"United Kingdom",2021-12-11,10771444,174756,1.62240
"United Kingdom",2021-12-12,10819515,174893,1.61646
"United Kingdom",2021-12-13,10873468,175006,1.60948
"United Kingdom",2021-12-14,10932545,175158,1.60217
"United Kingdom",2021-12-15,11010286,175278,1.59195
"United Kingdom",2021-12-16,11097851,175396,1.58045
"United Kingdom",2021-12-17,11190354,175527,1.56856
"United Kingdom",2021-12-18,11279428,175634,1.55712
"United Kingdom",2021-12-19,11361387,175751,1.54692
"United Kingdom",2021-12-20,11453121,175887,1.53571
"United Kingdom",2021-12-21,11542143,175999,1.52484
"United Kingdom",2021-12-22,11647473,176135,1.51222
"United Kingdom",2021-12-23,11769921,176271,1.49764
"United Kingdom",2021-12-24,11891292,176388,1.48334
"United Kingdom",2021-12-25,12013153,176500,1.46922
"United Kingdom",2021-12-26,12132098,176615,1.45577
"United Kingdom",2021-12-27,12239797,176747,1.44404
"United Kingdom",2021-12-28,12377822,176909,1.42924
"United Kingdom",2021-12-29,12559926,177040,1.40956
"United Kingdom",2021-12-30,12748050,177217,1.39015
"United Kingdom",2021-12-31,12937886,177372,1.37095
"United Kingdom",2022-01-01,13100458,177547,1.35527
"United Kingdom",2022-01-02,13235401,177716,1.34273
"United Kingdom",2022-01-03,13422815,177895,1.32532
"United Kingdom",2022-01-04,13641520,178097,1.30555
"United Kingdom",2022-01-05,13835334,178277,1.28856
"United Kingdom",2022-01-06,14015065,178495,1.27359
"United Kingdom",2022-01-07,14193228,178721,1.25920
"United Kingdom",2022-01-08,14333794,178937,1.24836
"United Kingdom",2022-01-09,14475192,179178,1.23783
"United Kingdom",2022-01-10,14617314,179420,1.22745
"United Kingdom",2022-01-11,14732594,179653,1.21943
"United Kingdom",2022-01-12,14862138,179891,1.21040
"United Kingdom",2022-01-13,14967817,180131,1.20346
"United Kingdom",2022-01-14,15066395,180365,1.19713
"United Kingdom",2022-01-15,15147120,180624,1.19246
"United Kingdom",2022-01-16,15217280,180879,1.18864
"United Kingdom",2022-01-17,15305410,181110,1.18331
"United Kingdom",2022-01-18,15399300,181343,1.17761
"United Kingdom",2022-01-19,15506750,181563,1.17086
"United Kingdom",2022-01-20,15613283,181764,1.16416
"United Kingdom",2022-01-21,15709059,182011,1.15864
"United Kingdom",2022-01-22,15784488,182232,1.15450
"United Kingdom",2022-01-23,15859288,182450,1.15043
"United Kingdom",2022-01-24,15953685,182677,1.14505
"United Kingdom",2022-01-25,16047716,182871,1.13955
"United Kingdom",2022-01-26,16149319,183066,1.13358
"United Kingdom",2022-01-27,16245474,183285,1.12822
"United Kingdom",2022-01-28,16333980,183486,1.12334
"United Kingdom",2022-01-29,16406123,183667,1.11950
"United Kingdom",2022-01-30,16468522,183858,1.11642
"United Kingdom",2022-01-31,17315893,184065,1.06298
"United Kingdom",2022-02-01,17428345,184270,1.05730
"United Kingdom",2022-02-02,17515199,184456,1.05312
"United Kingdom",2022-02-03,17607832,184646,1.04866
"United Kingdom",2022-02-04,17689885,184805,1.04469
"United Kingdom",2022-02-05,17749999,184976,1.04212
"United Kingdom",2022-02-06,17803325,185134,1.03988
"United Kingdom",2022-02-07,17866632,185273,1.03698
"United Kingdom",2022-02-08,17932803,185432,1.03404
"United Kingdom",2022-02-09,18000119,185576,1.03097
"United Kingdom",2022-02-10,18162199,185699,1.02245
"United Kingdom",2022-02-11,18220515,185840,1.01995
"United Kingdom",2022-02-12,18266015,185984,1.01820
"United Kingdom",2022-02-13,18306859,186110,1.01661
"United Kingdom",2022-02-14,18348029,186266,1.01518
"United Kingdom",2022-02-15,18393951,186399,1.01337
"United Kingdom",2022-02-16,18447706,186530,1.01113
"United Kingdom",2022-02-17,18499058,186655,1.00900
"United Kingdom",2022-02-18,18546205,186782,1.00712
"United Kingdom",2022-02-19,18585423,186903,1.00564
"United Kingdom",2022-02-20,18616433,187028,1.00464
"United Kingdom",2022-02-21,18654572,187138,1.00317
"United Kingdom",2022-02-22,18695448,187258,1.00162
"United Kingdom",2022-02-23,18734683,187375,1.00015
"United Kingdom",2022-02-24,18773164,187499,0.99876
"United Kingdom",2022-02-25,18804765,187619,0.99772
"United Kingdom",2022-02-26,18804765,187721,0.99826
"United Kingdom",2022-02-27,18804765,187840,0.99890
"United Kingdom",2022-02-28,18886701,187945,0.99512
"United Kingdom",2022-03-01,18985568,188051,0.99049
"United Kingdom",2022-03-02,19029321,188196,0.98898
"United Kingdom",2022-03-03,19074696,188301,0.98718
"United Kingdom",2022-03-04,19119181,188411,0.98546
"United Kingdom",2022-03-05,19119181,188512,0.98598
"United Kingdom",2022-03-06,19119181,188605,0.98647
"United Kingdom",2022-03-07,19245301,188729,0.98065
"United Kingdom",2022-03-08,19307014,188848,0.97813
"United Kingdom",2022-03-09,19373884,188955,0.97531
"United Kingdom",2022-03-10,19457976,189069,0.97168
"United Kingdom",2022-03-11,19530485,189190,0.96869
"United Kingdom",2022-03-12,19530485,189309,0.96930
"United Kingdom",2022-03-13,19530485,189419,0.96986
"United Kingdom",2022-03-14,19700952,189559,0.96218
"United Kingdom",2022-03-15,19820181,189680,0.95700
"United Kingdom",2022-03-16,19911155,189826,0.95337
"United Kingdom",2022-03-17,20001627,189964,0.94974
"United Kingdom",2022-03-18,20093762,190133,0.94623
"United Kingdom",2022-03-19,20093762,190298,0.94705
"United Kingdom",2022-03-20,20093762,190468,0.94790
"United Kingdom",2022-03-21,20319434,190628,0.93816
"United Kingdom",2022-03-22,20413731,190795,0.93464
"United Kingdom",2022-03-23,20515998,190952,0.93075
"United Kingdom",2022-03-24,20613817,191116,0.92713
"United Kingdom",2022-03-25,20691123,191296,0.92453
"United Kingdom",2022-03-26,20691123,191456,0.92531
"United Kingdom",2022-03-27,20691123,191614,0.92607
"United Kingdom",2022-03-28,20905515,191790,0.91741
"United Kingdom",2022-03-29,20986171,191982,0.91480
"United Kingdom",2022-03-30,21073009,192161,0.91188
"United Kingdom",2022-03-31,21147425,192352,0.90958
"United Kingdom",2022-04-01,21216874,192555,0.90756
"United Kingdom",2022-04-02,21216874,192745,0.90845
"United Kingdom",2022-04-03,21216874,192933,0.90934
"United Kingdom",2022-04-04,21359681,193108,0.90408
"United Kingdom",2022-04-05,21410305,193308,0.90287
"United Kingdom",2022-04-06,21461556,193503,0.90163
"United Kingdom",2022-04-07,21508546,193734,0.90073
"United Kingdom",2022-04-08,21549830,193970,0.90010
"United Kingdom",2022-04-09,21549830,194143,0.90090
"United Kingdom",2022-04-10,21549830,194339,0.90181
"United Kingdom",2022-04-11,21641004,194524,0.89887
"United Kingdom",2022-04-12,21679280,194720,0.89818
"United Kingdom",2022-04-13,21715116,194939,0.89771
"United Kingdom",2022-04-14,21747638,195130,0.89725
"United Kingdom",2022-04-15,21747638,195298,0.89802
"United Kingdom",2022-04-16,21747638,195462,0.89877
